STARDUST_SAVEPOINT_V1
simulationTime=4.6623112545E11
stepCount=902071255
totalMerges=42759
totalBounces=30806
totalFragmentations=18858
totalEscapes=0
totalStarFalls=0
particleCount=310

PARTICLES:
8086,8.059574994842809E10,-5.385139423452892E10,5.573910232564119E8,20102.801178321657,30695.45741092098,682.122298021182,6.641675404056985E19,1.5929791653730253E-10,100.0,541248.0513682348,0
8685,-8.18297346128299E10,5.9570157385170944E10,-9555670.656378064,-21785.52208648329,-29258.72413936446,254.53106532048,2.735855166828681E19,8.232977499391782E-10,100.0,402718.4231863095,0
8712,8.777180198663233E9,5.077413218170955E10,-3.58288650550653E8,-49871.651861998624,8782.970116864646,123.55215712386222,2.3193507732140704E19,5.840283452431607E-10,100.0,381147.09027800953,0
9103,-4.607439567336872E10,2.56132924084614E10,-6.782956883016713E8,-25025.108145323,-42785.062347339124,-107.24688754405683,4.183632769740175E19,9.074721236393261E-10,100.0,463968.30705889524,0
9451,8.982772062458807E10,-4.292068006451446E10,-1.846080372349707E9,15305.935650434963,33560.96442628012,185.12459483161018,4.415303339335021E19,-1.1861415997001978E-10,100.0,472379.0685627867,0
9525,9.744450156467569E10,5.223251273102542E9,1.0118720584056652E9,-1974.9652852588652,37643.68593565532,264.57761327133954,2.6009077716957553E19,-8.797280439818522E-10,100.0,395985.0419024432,0
10405,-6.889680960393384E10,8.10017883493071E10,-2.0252303584120739E8,-26758.2991046307,-22765.958445311135,-193.65865138528167,1.8620840746145087E20,-5.092691624114643E-11,100.0,763197.4175728504,0
10436,-8.906376992242289E9,8.352395306282294E10,1.0341040739880967E9,-39812.16899738676,-5717.431023793459,322.73714943004705,4.089619231861546E19,-8.560360244868881E-10,100.0,460466.55156036175,0
10807,-2.922902615993469E10,1.0301332693836546E11,1.723855656383176E9,-33691.69271973707,-9816.259780201115,186.50703700447764,8.840021335776425E19,-2.496769817853093E-10,100.0,595371.7648371173,0
10952,-5.512325179605023E10,-5.8760380166831955E10,2.2900475634560373E8,30033.99347053656,-28245.787599502135,595.7248683985357,2.0524779349123043E19,-6.103538395789803E-10,100.0,365928.83180133114,0
11259,-4.068883180937469E10,5.4488805310880745E10,-6.144311903494512E8,-36717.19974471845,-24672.173059315737,-709.2004538780667,7.301884435236293E19,-5.0013254634514565E-11,100.0,558618.6727781512,0
11279,3.469234807076308E10,5.336698650776126E10,5.253645277948955E8,-38216.74555063501,24699.558341993084,148.2778443912007,4.268216127539343E20,7.676337489528355E-10,100.0,1006280.9807917728,0
11372,2.558619384772215E9,4.747249753935592E10,-3.2233678831215566E8,-52568.83455134212,2953.345633496678,-47.46067082762415,1.1301585787609748E20,9.461862798835778E-10,100.0,646175.159803931,0
11417,4.298708186917253E10,4.7141390806366486E10,4073230.843038261,-33984.49991273851,30827.14945298466,428.21118644928407,6.031255455365398E19,-7.563186230038889E-10,100.0,524130.8282674103,0
11422,8.571511766775893E10,1.7346385862430557E10,1.1958702996709092E9,-8985.352845763999,37848.842717030704,155.5870018739024,7.0911641908921385E19,-5.354482306220545E-10,100.0,553192.5346462679,0
